STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,2.924639940261841,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,2.892220020294189,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,2.935179948806763,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,2.46983003616333,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,2.328069925308228,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,2.425790071487427,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,2.485179901123047,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,2.58282995223999,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,2.53777003288269,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,2.664542381299682,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,2.830523037852032,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,3.301281090424427,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,3.963840874039152,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.855027607454556,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.407486491421337,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.858290513080631,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,3.872497547846333,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.57960089528426,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,3.6236863467978,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,7.844339847564697,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,7.584159851074219,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,7.54601001739502,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.47118076238812,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,3.944171058045329,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.576201334155248,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,3.52595777106229,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1972,5.247159957885742,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1977,7.389709949493408,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1.666128370298966,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.8458110905914494,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,1.964930057525635,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.874830007553101,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.737072783684427,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,1.497545900745319,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,1.35616923990212,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,3.891449928283691,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1992,4.187930107116699,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1993,4.182759761810303,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,4.330259799957275,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1996,6.25738000869751,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,4.942009925842285,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1999,4.591819763183594,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,4.983930110931396,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,5.319029808044434,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,5.387350082397461,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,5.324490070343018,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,5.355579853057861,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,5.425749778747559,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,5.207650184631348,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,4.868740081787109,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,UIS_EDSTATS_XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_GDP,Percentage of GDP,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,5.042399883270264,_Z,Not Applicable,2,Two,UIS_EDSTATS,Education Statistics,,0,Units,UIS_EDSTATS,Education Statistics,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
